gene	log2fc	pval
ASNSD1	0.00736996119194935	0.866129434500961
ASPA	-0.0599549169386713	0.496001792267713
ASPH	-0.0726292015085211	0.056540733085626
ASPHD1	-0.173147933884373	0.0311297578754521
ASPHD2	0.0265342038440388	0.256286070233388
ASPNAT	-0.0860716311587457	0.00050565640875999
ASPSCR1	0.0204355409776666	0.202447298009819
ASRGL1	-0.0232538834869871	0.61595663001629
ASS1	0.045909233671042	0.12496327459036
ASTN1	-0.0500168680198665	0.0245486943062263
ASTN2	-0.0156907819796921	0.556005392016293
ATAD1	-0.0636852625545834	0.00407035708815785
ATAD3A	-0.0232322944950585	0.214187424983135
ATAT1	-0.00470486014352584	0.814457445003173
ATCAY	-0.0107285800272291	0.776155833259003
ATE1	0.0204971784665984	0.343961123707124
ATF2	0.0243869170854053	0.60291291857649
ATG101	0.0126986053513587	0.606973518030929
ATG12	-0.00948612354767586	0.802007573381496
ATG13	0.0150626674988424	0.642949981965329
ATG14	-0.0421629879065176	0.289198449772081
ATG16L1	0.0193950459148923	0.37914645964727
ATG2A	-0.0215981226596105	0.723194593276209
ATG2B	-0.0108401820067566	0.402118857955762
ATG3	0.0306292713311472	0.0673085439151383
ATG4B	-0.00515165378642091	0.862526864012544
ATG4C	0.00937048313748162	0.813177389121449
ATG4D	0.00237166041887571	0.970429521190726
ATG5	-0.0203020967946913	0.35483443646605
ATG7	-0.0115069994374913	0.555050761927629
ATG9A	0.0589661663351106	0.0190317124559437
ATIC	0.00249620457232058	0.940021897599503
ATL1	-0.0476408800948503	0.0256189794546544
ATL2	0.0294655858771735	0.614415966393153
ATL3	-0.0349855166695561	0.274561330908328
ATM	0.0218458498081922	0.806403162146345
ATN1	-0.0118279390737624	0.815519881334375
ATOX1	0.00263193712916007	0.948971774952993
ATP11A	0.0299840046712671	0.169900293305455
ATP11B	0.0430294705554523	0.205048930352142
ATP11C	0.120700175720767	0.00422275784177055
ATP13A1	-0.0030227329104387	0.883135448256194
ATP13A2	0.0298438665992154	0.164932490756866
ATP13A3	-0.029867144466394	0.634154762912535
ATP1A1	-0.0611698092689272	0.00139108848793041
ATP1A2	-0.0743662080559487	0.00185889505177983
ATP1A3	-0.0450569022297405	0.0100914470094774
ATP1B1	-0.0538215303867287	0.0259012070236492
ATP1B2	-0.0551123681169912	0.0773306956267002
ATP1B3	0.0383984868916011	0.396578347158296
ATP23	-0.0629480446228934	0.249040406428438
ATP2A2	-0.0521233644262586	0.00884840462586894
ATP2A3	0.231770141164161	0.256918672903122
ATP2B1	-0.0316107937841128	0.173015774146089
ATP2B2	-0.0568673980461459	0.00189243754355139
ATP2B3	-0.0281546699812562	0.510175290149705
ATP2B4	0.0415191586791494	0.503952142465274
ATP2C1	0.00817705078099971	0.696613120365614
ATP4A	-0.0163650698669626	0.791340311941771
ATP5F1A	-0.0312065240141914	0.151843476367322
ATP5F1B	-0.0481857453895793	0.324127530274899
ATP5F1C	-0.0629346236717252	0.765050882374895
ATP5F1D	-0.0177414704506423	0.420506320152525
ATP5F1E	-0.0133435321524208	0.726678519129926
ATP5IF1	0.0136801442572833	0.824436620023114
ATP5ME	-0.0381521388739292	0.159301968647756
ATP5MF-PTCD1	0.121910774287571	0.404533682861027
ATP5MG	-0.0137811541592847	0.651802347899125
ATP5MJ	-0.0562832943755088	0.173494059350163
ATP5MK	-0.0862049932052246	0.0654060209159112
ATP5PB	-0.0217495216268753	0.265742650160378
ATP5PD	-0.0258662511907158	0.340785911165729
ATP5PF	-0.0260217551584448	0.34522467215243
ATP5PO	-0.022766779813393	0.41528293357078
ATP6AP1	-0.00147745200907773	0.973902220048697
ATP6AP2	0.0510273963572333	0.0226164208749874
ATP6V0A1	0.00569396802273725	0.922441307850544
ATP6V0A2	-0.0757480580657235	0.184768136362738
ATP6V0C	-0.0551508157505208	0.515572799416625
ATP6V0D1	0.00564161158272913	0.87767394578761
ATP6V1A	-0.021810744641841	0.30740438276756
ATP6V1B2	-0.0081627018090801	0.691187511243353
ATP6V1C1	-0.0295096433491234	0.154744889855869
ATP6V1D	-0.0273934449069932	0.164200286359194
ATP6V1E1	-0.0415928091198562	0.0614227394698357
ATP6V1F	-0.022705942189969	0.285594155102808
ATP6V1G1	0.000534514787880136	0.990123113594481
ATP6V1G2	-0.0221468249957248	0.397991571125962
ATP6V1H	-0.0315600111479741	0.131657691620281
ATP7A	-0.0469299614829194	0.170948237365444
ATP8A1	0.122862302771744	4.62585034742859e-05
ATP8A2	0.0376416492318968	0.0311245402228597
ATP9A	0.0172867310771407	0.404771515291284
ATP9B	-0.0205978576473371	0.716677153173705
ATPAF1	-0.0137936396262562	0.515308684226162
ATPAF2	0.0276109627162062	0.257470759224366
ATRN	-0.0154737520285957	0.465007567655054
ATRNL1	0.0539192406569202	0.133118253552021
ATRX	0.0502661353373426	0.137391174604859
ATXN1	0.00219366527689011	0.96289662055811
ATXN10	-0.0646521799492107	0.00318582709909361
ATXN1L	0.0822452044513122	0.0724255171087707
ATXN2	-0.0482893000024247	0.0097378075087121
ATXN2L	-0.0399552784183518	0.118116709703068
ATXN3	0.0145869129800171	0.669547583412341
ATXN7L3B	0.0190448349000149	0.558261595112038
AUH	-0.0199109788893233	0.361127832419066
AUP1	0.0271245949949481	0.166267236506696
AURKAIP1	-0.0888241396509933	0.0216949445923073
AVEN	0.0237569593363565	0.470898856312462
AVL9	-0.0271103370794971	0.374505959011636
AXIN1	0.019291086109594	0.800500990546591
AZGP1	0.0698540362125415	0.328138207095859
AZI2	-0.0322573968683807	0.187487224094718
B2M	0.0768545000389043	0.161710818035099
B3GALNT1	0.0442472881173356	0.413585920346183
B3GAT3	0.00103550503178262	0.972014232251844
B3GLCT	0.0343433266154355	0.467963119585464
B4GALNT1	0.0506469681311288	0.0582630525114927
B4GAT1	0.0593661913054425	0.0137760120380964
B9D1	0.0979780709022445	0.0791170504914792
BAALC	-0.0110728133296753	0.726598827011744
BABAM1	-0.00832005665682246	0.728715157349453
BABAM2	-0.0319947675670944	0.0210813605027958
BACC1	-0.0123875501444254	0.8182452859342
BACE1	0.0652913312688407	0.0045042119536956
BAD	-0.0470379170008465	0.198467475515285
BAG1	0.0298453362544219	0.249040406428438
BAG2	0.0287179337326567	0.28849336599001
BAG3	0.100189797465347	0.0506025112698441
BAG4	0.0315885344045994	0.239257461030082
BAG5	0.00106549068027195	0.969526841406855
BAG6	0.00424741323489902	0.794836149402539
BAIAP2	-0.0600388200720816	0.0319921928742208
BAIAP2L2	-0.0336300536935406	0.533986000521722
BAIAP3	-0.0279542970640979	0.630757863693267
BANF1	0.0696119633326835	0.495248037982362
BASP1	-0.0262638942883213	0.609894985019435
BAX	-0.000348097468334002	0.992311332530617
BAZ1B	0.0190005599187008	0.669297729293424
BBLN	0.0802921156948111	0.0305039218479841
BBOX1	0.187040857865039	0.000183563917280693
BBS1	0.0169317629314237	0.490225644024174
BBS2	0.0507678182530165	0.0119391056305605
BBS4	0.0252533204658042	0.320159730574613
BBS5	0.0203338497559934	0.572669903695613
BBS7	0.0366793538738708	0.0507804583931821
BBS9	0.0814609245760287	0.00144686135508196
BCAM	-0.00999371383506037	0.776082059875056
BCAN	-0.0197857488417315	0.528039808243565
BCAP29	-0.0470215270748374	0.0700241189949186
BCAP31	0.00416977726731282	0.892866832038634
BCAR1	0.00752955844092339	0.777426899645768
BCAR3	0.0528938882403669	0.127875763865244
BCAS1	-0.0996276034503609	0.317707387032869
BCAS2	0.0424950342921751	0.172879578604548
BCAS3	-0.0246908885095111	0.576510149068147
BCAT1	-0.0440814118772216	0.120400872604094
BCAT2	-0.1057807439194	0.00146565726225206
BCCIP	0.0107301925868763	0.827270117400269
BCKDHB	-0.0994800639406877	0.000206612128720666
BCKDK	-0.0293913952658688	0.241650101021289
BCL10	0.0512732449936337	0.192611603026389
BCL11A	-0.0248404753905616	0.647273410434039
BCL2L1	0.0175734566891816	0.685706201576744
BCL2L13	-0.00301921911866584	0.948104516632389
BCL2L2	-0.0538829964364154	0.00727230110964785
BCL7A	0.0513423137213025	0.188518349075016
BCL7B	-0.0304133266389199	0.655927532076681
BCL9L	0.0623042078675954	0.489897743667178
BCLAF1	0.0457508881428595	0.202296739321063
BCR	-0.0242801198250765	0.146237013702658
BCS1L	-0.0131192728151444	0.455081628856599
BDH1	-0.0883084355577864	0.000615080487548701
BDH2	0.122902974573798	0.00134859845939117
BECN1	-0.0240162844249586	0.159911801556516
BEGAIN	-0.00680344787845066	0.881831649936913
BET1	0.0626601590637333	0.402950059669825
BGN	-0.169446204535574	0.344395140040979
BHMT	0.0166983767987272	0.883135448256194
BICD1	-0.00361714524556692	0.894162873854136
BICD2	-0.00570928575936551	0.886551089236189
BID	0.00280107447025962	0.936811052118951
BIN1	-0.0803775405883022	0.432979052964545
BIN2	-0.0461296091850596	0.582816914497413
BIN3	0.0484276207837626	0.401566699566903
BIRC2	-0.00250894053599517	0.926969161387966
BIRC6	-0.0101650261578699	0.645058870855577
BKGD	0.0434754970957102	0.31292072521838
BLMH	-0.0249939269483467	0.226723509794128
BLOC1S1	0.0360965642998572	0.160056214058317
BLOC1S2	-0.00727747364482909	0.883135448256194
BLOC1S3	0.0100230462115423	0.831170378275422
BLOC1S4	0.00667286345967899	0.895393926763063
BLOC1S5	0.0210965576616433	0.792871878869801
BLTP1	0.0315642551529841	0.02867145514071
BLTP2	0.00892410482177801	0.758699111628895
BLTP3A	0.0140781940486358	0.513697810443845
BLTP3B	-0.0330406177747252	0.0572536556991813
BLVRA	0.0321527715458654	0.0175405696878741
BLVRB	0.0680999919311254	0.0305850250159303
BMERB1	-0.122644635183732	0.0705941788891467
BMP2K	0.0714550548548021	0.238482217985227
BMPER	0.0699128768032246	0.0990776966381171
BMPR1A	0.139121188655825	0.00290831064760035
BMPR2	0.0272601877722614	0.284389889778304
BMS1	-0.0545258265679053	0.389749019510799
BNIP1	0.000363447744528067	0.988466309101587
BNIP3	-0.0973968583231199	0.00480023132895512
BNIP3L	-0.0763626066023081	0.0141505015508506
BOD1	-0.0295927457285739	0.516401626784316
BOD1L1	0.0043019749949566	0.939255638321124
BOLA1	-0.018930383841682	0.609894985019435
BOLA2	0.0449857549762274	0.219238099131307
BOLA3	-0.0319633201521898	0.320520253614988
BOP1	0.0500306280421158	0.123993642356174
BORCS5	0.00582413743099206	0.775739181103861
BORCS6	0.0358419635846329	0.110977734580713
BORCS7	0.0276274691292109	0.133690446148789
BORCS8	0.0535412163285714	0.0221092141807242
BPGM	0.0113461989627849	0.788144471410291
BPHL	-0.00980021540941681	0.904269426905732
BPNT1	0.0163795332843586	0.245438286255619
BPNT2	-0.076098544568213	0.0407802858636559
BPTF	0.0609393177181209	0.129582853321119
BRAF	-0.0603726864223954	0.157887433324931
BRAP	0.0534026579956477	0.0668708524899263
BRAT1	0.00781659201440514	0.914835110974148
BRCA2	0.0101094296747962	0.947631914930689
BRCC3	0.0148326868203503	0.551385746619079
BRD2	0.0884202002125709	0.167793073837699
BRD3	0.0778724179470755	0.116577812153776
BRD4	0.0525569027251307	0.0588579639228848
BRD8	0.0912097533474955	0.223320035745947
BRI3BP	-0.000968197793878578	0.982205327192484
BRINP1	-0.0709822553024713	7.99225964045046e-06
BRINP2	-0.0373880140592741	0.250500179850367
BRINP3	-0.0395747141178468	0.24076735077107
BRIX1	-0.0188471776564504	0.618627327950405
BRK1	-0.0250027621205491	0.227060009868234
BRMS1L	0.0817378332586303	0.597134228545639
BROX	-0.0145722231253003	0.715547616069901
BRPF1	-0.0156268248540888	0.659729836165177
BRSK1	-0.0276116281462797	0.0162432118797288
BRSK2	-0.00418072549503137	0.925329249030148
BSCL2	-0.0222477213847467	0.446070602605179
BSDC1	0.0214007388668465	0.260638176052883
BSG	-0.0177673892643055	0.395849465135319
BSN	-0.0433660442295323	0.0401196548490559
BST2	-0.00522621714766268	0.948362642677175
BTAF1	0.0192995321559372	0.627692732455179
BTBD1	-0.0188694144850735	0.61521201550122
BTBD10	0.00245112252192373	0.959608609508394
BTBD17	-0.0499009545332314	0.418515994779836
BTBD2	-0.0118715874677565	0.778236419052017
BTBD7	-0.082690423377119	0.373284910642552
BTBD9	0.0116922119364907	0.808425055052573
BTD	-0.0403648301607682	0.398375219228168
BTF3	-0.0011365480275156	0.973189989903992
BTF3L4	-0.0693460875964783	0.0176579720346695
BTN2A1	-0.0599522508594877	0.256860722085415
BTN3A3	0.0996519332533338	0.00081451086872604
BTRC	-0.00025894280672642	0.997239126533871
BUB3	0.0327863820393677	0.213570513628017
BUD31	0.0100527352027118	0.836860958868648
BYSL	-0.0785998449861831	0.101022273408902
BZW1	-0.00635696032914781	0.825890647198563
BZW2	-0.0408337248042793	0.018258433783579
C11orf58	0.0384976957213434	0.50700605153703
C11orf68	0.0138642864666087	0.376528657836946
C11orf87	-0.0995210403291965	0.251528882468183
C11orf96	-0.13918541363799	0.0359700839408304
C12orf43	0.0173163330971541	0.842528827563551
C12orf57	-0.0679802232675165	0.012002901006704
C12orf75	-0.0023087876595263	0.976413009246831
C15orf40	0.0562085675575775	0.108608423998272
C15orf61	-0.0937229487812508	0.0404086732505583
C17orf100	-0.0785608748822925	0.0529459408039927
C17orf75	-0.015415446552509	0.498954157079316
C18orf32	-0.0977010846819437	0.000183563917280693
C19orf12	-0.0240566072927417	0.528039808243565
C19orf25	-0.0237291401593711	0.506904132440384
C19orf53	0.0491767734951951	0.392765269155837
C1QA	0.0638495496961842	0.436426522922273
C1QB	0.079209746941541	0.354508441569828
C1QBP	-0.0324035675281419	0.409683503330207
C1QC	0.0647888359350541	0.436323652573392
C1QL3	0.00463347447584178	0.930243080812931
C1QTNF4	0.038495209945202	0.145183184220845
C1R	-0.0131974267122622	0.849915561519551
C1S	0.0290911371566352	0.655745639091267
C1orf122	-0.0376800340699012	0.505130600003478
C1orf198	-0.000356103380714554	0.994192814916856
C1orf21	0.017497368246998	0.655347811699779
C1orf216	0.00682517696432414	0.939537590182443
C1orf35	0.0237169534842736	0.780529804523916
C1orf50	-0.0333592100328874	0.198987716786122
C1orf52	0.077754024925679	0.0694849187150683
C22orf39	0.0637712609096342	0.515301312758069
C2CD2	0.03030813039623	0.252381717364084
C2CD2L	-0.00827563961782653	0.659443083014916
C2CD4C	-0.00490729166429749	0.937494346692006
C2CD5	-0.00359566401812081	0.926426744743439
C2orf49	0.0625285233600141	0.186448255326595
C2orf69	0.000428022462507636	0.987443289588703
C2orf72	0.0261793755019267	0.608721608560517
C2orf76	0.030448954374888	0.661038276988169
C3	0.0492176200860271	0.579645000486542
C3orf18	0.0500637419792711	0.445433050266817
C3orf38	0.0144922471903282	0.69754912768388
C4A	0.208739108040765	0.0100441513695061
C4B	0.296579892954104	0.00727230110964785
C4BPA	0.13466096927732	0.165102600619718
C5	0.0145002233705888	0.883135448256194
C5orf22	0.0347323178576686	0.283122108636599
C5orf24	0.166195870787462	0.214063468423436
C6	0.0430160385179198	0.609370006428256
C6orf120	0.0202447557489959	0.724174084864121
C6orf136	-0.00981562009751664	0.772506478006246
C6orf47	0.0289919044941325	0.429090050753139
C6orf89	-0.0163637653823268	0.803099403097276
C7	-0.0604038320674817	0.36513560120551
C7orf25	-3.58796497353375e-05	0.999311659056332
C8A	0.0102805627654721	0.918471236136906
C8B	0.022707881290421	0.849087700948649
C8G	-0.0202002052074402	0.788278808853096
C8orf82	0.028082746970701	0.309857570061151
C9	0.0653923480659475	0.422834971636358
C9orf40	-0.0464013139064157	0.404771515291284
C9orf72	0.0257751817800276	0.257470759224366
C9orf78	0.0464831222843107	0.187597027526311
CA1	0.0430066719813563	0.708429993499541
CA10	-0.0186940302621627	0.609894985019435
CA11	0.0101698047007344	0.812169513308267
CA14	-0.0906705783855095	0.144042872750915
CA2	0.012155938722831	0.862228019690323
CA3	0.127647272589881	0.0665462760505932
CA4	0.0304455851176254	0.705894550447247
CA5B	-0.018330667537708	0.800351949265434
CA7	-0.00305874014034035	0.95836615559205
CA8	0.117343104692524	0.18456906197143
CAAP1	-0.00181809054651129	0.986712592587214
CAB39	0.0167358547663303	0.429817760171038
CAB39L	-0.0294051625872779	0.372693009464533
CABIN1	0.0719843522555825	0.131977578772627
CABLES1	0.0211462552361076	0.39059913079918
CABLES2	-0.000893500188100339	0.986649900029459
CABP1	-0.0510946568387938	0.0528356747932819
CACHD1	0.0569159522611004	0.0718150684794281
CACNA1A	0.01874084848965	0.340785911165729
CACNA1B	0.0493114888835914	0.0197778451829403
CACNA1C	-0.00883878574239633	0.754984530680269
CACNA1E	0.000794429922858941	0.982205327192484
CACNA1F	-0.00332977972749648	0.970897230415574
CACNA1I	0.0519365227120071	0.38694159548759
CACNA2D1	-0.048741882122887	0.036386844261025
CACNA2D2	0.00461872455947646	0.886551089236189
CACNA2D3	-0.0124083200398515	0.672133518096418
CACNB1	0.0217973387964352	0.401733802470901
CACNB2	0.012939298469072	0.505130600003478
CACNB3	0.0188029148880839	0.452056632280755
CACNB4	0.026380381071453	0.1372019620052
CACNG2	-0.0551932906663622	0.141556695984062
CACNG3	-0.084907145379345	0.00572394087575144
CACNG4	-0.0358688484607928	0.60114353609419
CACNG7	-0.0267265011469424	0.426313230117209
CACNG8	-0.0897011284915875	0.0253997461963725
CACUL1	0.0378494518896483	0.112865694029114
CACYBP	-0.0195083477364755	0.609370006428256
CAD	0.0339756047481945	0.0723550566120575
CADM1	-0.0221556276651024	0.423281520562922
CADM2	-0.0333458648468912	0.179347870267546
CADM3	0.0155870548619428	0.618317488006978
CADM4	0.00679997142890759	0.875891437165851
CADPS	0.0885144542037295	0.389749019510799
CADPS2	-0.0157870765390711	0.465623140209574
CALB1	-0.0597422179636695	0.507325970700586
CALB2	0.0788104188867321	0.258734920251342
CALCOCO1	-0.00656406531843413	0.792788372550451
CALCOCO2	-0.00520748886303951	0.934400127650668
CALCRL	0.0263233947493842	0.739983928334921
CALD1	0.0826196589358527	0.146237013702658
CALM2	-0.00920649594805817	0.739134256473225
CALML3	0.25352520688672	0.147433176182619
CALML5	0.0437836338168068	0.798723737425121
CALR	-0.0104010843487697	0.69754912768388
CALU	-0.0536824987652488	0.0110546744674816
CALY	0.0386402995426603	0.410931768658781
CAMK1	0.0162223125498487	0.661038276988169
CAMK1D	-0.00238700778465055	0.937721738538274
CAMK1G	-0.0356944799422772	0.444094755141081
CAMK2A	-0.0319634777081374	0.675546475456827
CAMK2B	0.0754464439713252	0.0383083906773776
CAMK2D	0.0231305859830495	0.456640024714516
CAMK2G	0.0440245872190458	0.0424648015059671
CAMK2N1	0.0133233127992431	0.879377184905008
CAMK2N2	0.0144017502013525	0.83114060320958
CAMK4	-0.0717574965498298	0.0531991432469551
CAMKK1	0.00269968750738821	0.957696117966014
CAMKK2	-0.075514570156877	0.0308110840734784
CAMKMT	0.00304759786297293	0.959608609508394
CAMKV	-0.0198183554122046	0.764157036946989
CAMLG	-0.0172715019775669	0.684423696365629
CAMSAP1	-0.0346123753732313	0.00776209277987635
CAMSAP2	0.00537601613923002	0.779883396021485
CAMSAP3	0.0034594664063072	0.871152318068078
CAMTA1	0.00710118646454605	0.934295162584948
CAND1	-0.00997956366878128	0.636255514801679
CAND2	-0.0151594914249402	0.739134256473225
CANT1	-0.0339257427190524	0.637961384646409
CANX	0.008076398671367	0.870258559042292
CAP1	0.139338851047981	0.831793682006943
CAP2	-0.0524913689080334	0.0385158611353239
CAPG	0.105972797844748	0.0525098918996619
CAPN1	0.0244882764461607	0.133100607669401
CAPN2	0.0584406204114945	0.0361239857730211
CAPN5	-0.0123169215797257	0.697165383074478
CAPN7	0.049496389292129	0.0377665382402782
CAPNS1	0.0571071403558043	0.00513458112605563
CAPRIN1	-0.0420302461908053	0.00587786804246403
CAPRIN2	-0.0438971468364954	0.398375219228168
CAPS	0.253099085229471	0.001987121071661
CAPZA1	0.004685304621171	0.855490268124843
CAPZA2	-0.00128813720771598	0.948104516632389
CAPZB	-0.0346457060987299	0.449894766301567
CARD19	-0.042965665918191	0.291414603986071
CARHSP1	0.0462732679461259	0.213079211456772
CARM1	-0.0121614080513055	0.498960091038433
CARMIL1	0.0206633318442178	0.264163671262473
CARMIL2	-0.033320113406104	0.614415966393153
CARMIL3	0.061537634630569	0.322036921307036
CARNS1	-0.119718512398681	0.164722825286483
