gene	log2fc	pval	tissue
MRPL34	0.201343324001623	1.63240905568266e-05	TCX
MRPL35	-0.220323412877084	1.21443707686512e-07	PHG
MRPL36	-0.136171682047649	0.0055622479461441	PHG
MRPL37	-0.164521943527701	0.0001048175086822	TCX
MRPL38	0.231687896690774	0.0079386410228142	IFG
MRPL39	-0.176718204177454	0.000150820436251	STG
MRPL4	-0.225218803654981	1.22160099899184e-05	PHG
MRPL40	-0.0957694613187208	0.0108102029155124	PHG
MRPL41	-0.217618613967726	2.02776022842369e-05	PHG
MRPL42	-0.189691821183451	1.32495864810707e-09	TCX
MRPL43	0.11367223495763	0.0014437288512145	TCX
MRPL44	-0.10266731993935	0.0175843719162034	PHG
MRPL45	-0.157555186583381	0.0004526003498938	PHG
MRPL45P2	0.12052726266714	0.0084299148227717	PHG
MRPL46	-0.129821749225897	0.112896636513237	TCX
MRPL47	-0.15066284519666	0.0010307560634174	PHG
MRPL48	0.0926963432833325	0.0433940258048167	PHG
MRPL49	0.134203017396608	2.39936101581355e-05	TCX
MRPL50	-0.14803990543736	0.0004534599655378	PHG
MRPL51	-0.16645742392422	0.0002065166984918	FP
MRPL52	0.125400451115973	0.0071452645939699	TCX
MRPL54	-0.171384054546216	0.0010813796719173	PHG
MRPL55	-0.255188018468435	7.53192242315477e-06	PHG
MRPL57	-0.169936727031283	9.65984072673076e-08	PHG
MRPL58	-0.13451021237787	0.0093291464520645	FP
MRPL9	-0.13488230653579	0.0026948655297698	PHG
MRPS10	-0.116281616608742	0.00499483463967	STG
MRPS11	-0.100506024550865	0.0010238998845986	TCX
MRPS12	-0.191305866266187	3.80330410482748e-05	PHG
MRPS14	0.0919586360029374	0.0083439642948281	PHG
MRPS15	0.140489902373464	0.0007144622904405	TCX
MRPS16	-0.288820789378383	2.73024921740516e-08	TCX
MRPS17	-0.227050640077577	3.74843048990178e-05	PHG
MRPS18A	-0.197363157742798	7.08837861201638e-06	PHG
MRPS18B	-0.0837931368982119	0.03454022720686	FP
MRPS18C	-0.103411120100953	0.0613931511802079	TCX
MRPS2	0.146452762451824	0.0010487999112363	TCX
MRPS21	-0.257950213195913	1.38919665416874e-10	PHG
MRPS22	-0.109037809643603	0.0001941285470105	PCC
MRPS23	-0.301343309852676	1.1612261273168e-11	TCX
MRPS25	-0.27520836811384	3.13146613221852e-08	TCX
MRPS26	-0.138496738678394	0.0016221924032662	PHG
MRPS27	-0.130357258658241	4.18030127436681e-05	IFG
MRPS28	-0.150288128534517	0.0040787764459331	FP
MRPS30	-0.336942256977085	8.01586407113115e-08	TCX
MRPS30-DT	-0.422227175804262	1.02546054565788e-11	PHG
MRPS31	-0.0799275797210348	0.002485750505772	PCC
MRPS31P4	-0.331464888285256	0.0009636539428002	IFG
MRPS31P5	-0.28584349341351	0.0177845675619205	TCX
MRPS33	-0.184125282397313	2.61505529008823e-06	TCX
MRPS34	0.127361247990551	0.0081523874322272	TCX
MRPS35	-0.198272510472928	2.20218418806776e-06	PHG
MRPS5	0.12775693426528	0.0079801433300603	TCX
MRPS6	0.69619131444933	2.34301737249754e-06	TCX
MRPS7	-0.145860192966122	7.43508648495471e-05	PHG
MRPS9	-0.253136701418447	8.35737905850862e-10	TCX
MRRF	-0.130517665800302	0.0002097801630404	STG
MRS2	-0.12459555731105	2.43544795543912e-05	PHG
MRS2P2	-0.215148771712601	0.036858466487222	FP
MRTFA	0.11225390669217	0.0351680008881853	TCX
MRTFA-AS1	0.107280738014537	0.237989895923833	IFG
MRTFB	-0.225425881476143	9.10673564072531e-05	PHG
MRTO4	-0.205485488493219	7.99424430883326e-08	PHG
MS4A14	0.782621519607412	4.26085326674794e-08	PHG
MS4A4A	0.550803589698624	0.0010289282349961	PHG
MS4A6A	0.954141967144378	5.501453201700771e-09	PHG
MS4A7	0.909776108643717	2.17577717308457e-13	PHG
MSANTD1	0.107486825884321	0.103278663305926	PCC
MSANTD2	0.125417199109036	0.019661877079034	TCX
MSANTD2-AS1	0.151517720093742	0.0109845182211387	PHG
MSANTD3	-0.215570742795641	1.02146260207832e-05	STG
MSANTD4	0.0829637865152018	0.0176758237251697	ACC
MSANTD7	-0.165935058039227	0.0034273526738801	TCX
MSC	-0.577900956126369	3.00623330085612e-06	PHG
MSC-AS1	-0.761510381991947	9.13833046857029e-19	PHG
MSH2	-0.271481930112011	6.25087654509781e-10	TCX
MSH2-OT1	0.17682458734291	0.0393408651168797	PHG
MSH3	-0.240958685421933	3.02926749623731e-06	TCX
MSH4	0.139707535274179	0.392807858620685	TCX
MSH5	0.348934780521752	0.0039496869415933	PHG
MSH6	0.22053984539797	2.7383888047727897e-11	PHG
MSI1	0.420450392096913	2.01037849749713e-07	PHG
MSI2	0.465179261782628	9.94845345700226e-12	PHG
MSI2-AS1	0.393396450046376	0.0001707347872981	PHG
MSL1	0.114957540302547	7.5803864224367e-05	PCC
MSL2	0.13380596798099	0.007611972232667	TCX
MSL3	0.0872402299979704	0.0033757891949342	ACC
MSL3P2	0.11992554260081	0.198870579701935	PHG
MSL3P3	-0.126822784849115	0.291716034449807	STG
MSLNL	-0.343633924091331	5.9498624870551e-05	DLPFC
MSMO1	-0.150479225955519	0.0251659542790443	ACC
MSN	0.6626818751507	9.688467425132421e-14	PHG
MSR1	0.942924420704994	1.3920308452580902e-09	PHG
MSRA	-0.216455977905692	7.333214380257961e-09	PHG
MSRA-DT	-0.137801195343221	0.16324883484693	IFG
MSRB1	0.139610090838879	0.0433914962518212	TCX
MSRB2	-0.107662910465122	0.0021227033736642	STG
MSRB3	0.544540532368313	3.84677111778782e-17	TCX
MSS51	-0.272528696839941	1.6683285062749302e-09	PHG
MST1	0.190848824736589	0.0024725008167086	PHG
MST1L	-0.168891746135767	0.215984033229445	IFG
MST1P2	0.222423402939644	0.0440907951544846	PHG
MST1R	0.230181569821324	0.0544288754742301	TCX
MSTN	-0.130168039860524	0.289110999153342	FP
MSTO1	-0.323496828760024	1.15504790482838e-05	TCX
MSTO2P	-0.269529576172115	3.41119008650764e-05	TCX
MSX1	1.01495932594836	7.049782097451381e-15	TCX
MSX2	1.21662881540108	3.21615038464616e-08	TCX
MT-ATP6	-0.230086789992246	0.0994404634779633	FP
MT-ATP8	-0.457381987152939	0.0070776322599265	FP
MT-CO1	-0.188648356533538	0.0146314648323248	PHG
MT-CO2	-0.227912612881822	0.0149805821492813	PHG
MT-CO3	-0.264252090913052	0.0013402029810297	PHG
MT-CYB	-0.232629756918392	0.056126101817581	FP
MT-ND1	-0.320869674915326	0.0191098568917803	FP
MT-ND2	-0.31456771481712	0.0189859581666903	FP
MT-ND3	-0.206429215070179	0.136552161675442	FP
MT-ND4	-0.287801643848011	0.0204469155627679	FP
MT-ND4L	-0.344083677494658	0.010137139603314	FP
MT-ND5	-0.332700013493094	0.0071868138085192	FP
MT-ND6	0.452515496991452	1.78825817094595e-06	TCX
MT-RNR1	-0.2228934074735	0.1608404662395	PHG
MT-RNR2	0.285711675367505	0.0594765136667483	IFG
MT-TA	-0.197229338082141	0.0085173179034404	DLPFC
MT-TE	-0.208443675073403	0.0095957611617038	DLPFC
MT-TF	0.317015603863034	0.0203872607546516	PHG
MT-TI	0.0233733261343345	0.837586742205711	DLPFC
MT-TP	0.455787996682248	0.0012930975222977	TCX
MT-TQ	-0.21566716561266	0.0758604701685323	PCC
MT-TT	0.250040189339148	0.065667176062642	ACC
MT-TW	0.252408716363472	0.142738018461591	ACC
MT-TY	-0.121608756920408	0.245681066161716	DLPFC
MT1A	1.07708129883532	1.61550437172328e-06	TCX
MT1E	0.597468488117459	2.21517116021291e-05	TCX
MT1F	0.887318413257099	6.111738084134139e-11	ACC
MT1G	1.24721376928371	8.01493115683467e-17	ACC
MT1H	1.59797848163494	7.43046588164529e-17	ACC
MT1L	0.945341517917068	1.1576530343412201e-09	TCX
MT1M	0.709442572764862	8.25188818862183e-07	TCX
MT1X	0.68501012211216	1.29677461179394e-05	TCX
MT2A	0.862602350643152	5.38467431358668e-10	TCX
MT3	0.418058084043086	5.20289078318333e-05	TCX
MTA1	0.11477530546066	0.051381768532445	TCX
MTA1-DT	-0.110842420798482	0.242623122573016	FP
MTA2	0.194850901424419	4.10589529397692e-05	PHG
MTA3	-0.12052786495307	0.0005426491260298	PHG
MTA3P1	-0.0313802473113201	0.840908175709505	IFG
MTAP	0.157391761705399	1.9608613665867e-05	PHG
MTARC1	0.182771801214035	2.34620099466327e-05	ACC
MTARC2	-0.163068173552352	0.0001083126410144	PHG
MTATP6P1	0.348046257329569	0.0481269832127157	TCX
MTATP6P22	-0.180314980916634	0.0926831499141501	PHG
MTATP8P2	0.190608285014125	0.223106233500391	TCX
MTBP	-0.277447692183282	0.0015500368567744	TCX
MTCH1	-0.0951136664247905	0.0156740135035127	ACC
MTCH1P1	0.277023171953153	0.017349379095714	PHG
MTCH1P2	0.332081591989369	0.0010518350024144	PHG
MTCH2	-0.180853049771228	0.0084606067559244	TCX
MTCL1	-0.22043330366929	0.0002740682078465	PHG
MTCL2	0.198283536065536	0.0002668822848059	PHG
MTCL3	-0.186129360711302	0.131380434425786	STG
MTCO1P11	0.379991225190845	0.0001257242147669	PHG
MTCO1P12	-0.493665441900362	0.0690433246888748	STG
MTCO1P2	0.413472786393059	0.0073691078509553	TCX
MTCO1P28	0.31180541762896	0.0068406175198211	PHG
MTCO1P40	0.269744978524009	0.0790278373086399	TCX
MTCO1P42	-0.450099550392964	2.13937358987545e-06	PHG
MTCO1P53	0.329813492028992	0.0232562084964453	TCX
MTCO2P12	0.190561634016742	0.193992197477757	PCC
MTCO2P2	0.159851016405882	0.256207318823598	TCX
MTCO3P12	-0.191377018476835	0.298034578018039	ACC
MTCO3P35	-0.15618297730931	0.24668898526473	STG
MTCP1	-0.124037724921596	0.329780153215992	FP
MTCYBP18	0.0874905724398145	0.589345687749513	TCX
MTCYBP32	0.142732460262072	0.203408194234461	PHG
MTCYBP43	-0.325190523177859	0.0003871043808039	PHG
MTDH	0.0853353480199486	0.0003965049633161	PHG
MTDHP1	0.331691541250939	0.0242927957194493	TCX
MTDHP3	0.207467784026832	0.744554369515544	TCX
MTERF1	-0.111820459268825	0.0133592001990008	IFG
MTERF2	-0.0646287869763107	0.229082144039694	TCX
MTERF3	-0.122054298518754	0.0123868248093467	PHG
MTERF4	-0.066141292550733	0.151631584693612	TCX
MTF1	0.229830635081023	1.8499424955703397e-11	PHG
MTF2	-0.263166663261758	2.78736149828151e-08	TCX
MTFMT	-0.195083938148146	2.38730883140512e-06	PHG
MTFR1	0.182678132955132	6.94763793689683e-05	PHG
MTFR1L	0.0525416205343046	0.208545525078669	TCX
MTFR2P1	-0.250680388614118	0.0144935535287323	FP
MTG1	0.217366202147886	2.29847923432277e-07	DLPFC
MTG2	-0.0631291588349123	0.0556142201515805	PCC
MTHFD1	-0.175010298096328	2.90243708857033e-06	TCX
MTHFD1L	-0.284339092050125	3.75291223677462e-06	TCX
MTHFD1P1	-0.325562312157086	0.0003850292771324	PHG
MTHFD2	0.403283389600468	0.0009275326248969	PHG
MTHFD2L	0.141652160665588	0.0007325221189988	TCX
MTHFR	0.129729696237366	0.0039743610833445	IFG
MTHFS	0.132975950668533	0.159482657720589	PHG
MTHFSD	0.122538655616569	0.0010072841222027	PHG
MTIF2	-0.071479785532909	0.100475381522559	TCX
MTIF3	0.0412596998592241	0.1788321586289	ACC
MTLN	-0.22946087368512	0.0002589375935666	PHG
MTM1	0.273981951366649	2.70544781485877e-05	TCX
MTMR1	-0.0757138764432144	0.0261420828411556	STG
MTMR10	0.381515791084941	2.71689943330395e-10	PHG
MTMR11	0.396554197518373	3.75491636881099e-13	PHG
MTMR12	0.0792674596183547	0.0250167262801976	FP
MTMR14	0.119433820914626	2.1876614073708e-05	PHG
MTMR2	-0.0787352040255929	0.146164074595987	TCX
MTMR3	0.34024017674749	2.9531114820424798e-12	TCX
MTMR4	-0.204097826329142	6.901388054903721e-09	TCX
MTMR6	-0.220341331990023	1.58716862472902e-06	TCX
MTMR7	-0.474362875568984	8.006146670129821e-09	TCX
MTMR8	-0.186165546825934	0.0887251908212878	STG
MTMR9	-0.245005726919712	6.9419163874533e-07	TCX
MTMR9-AS1	-0.110716112313391	0.0767443347489724	IFG
MTMR9LP	0.344467334039075	1.6545881060772e-06	PHG
MTNAP1	0.0648798520798071	0.0068563632892174	ACC
MTNAP1P1	-0.304982395243541	0.0123034424210504	IFG
MTND1P16	-0.124019366047994	0.394380052871751	IFG
MTND1P21	-0.129453037799233	0.333545570335826	FP
MTND1P23	0.269408252771361	0.0317889136716169	TCX
MTND1P8	-0.27601051141031	0.0295517697103607	TCX
MTND2P2	-0.157986128145621	0.219057729517842	IFG
MTND2P28	0.319162551804929	0.145934043737146	TCX
MTND4LP30	0.368163529912081	0.0281946888660939	TCX
MTND4P12	0.27272000606063	0.0595632219809425	TCX
MTND4P16	-0.0874429619147764	0.509825537279734	FP
MTND4P24	0.23959606155525	0.119452260058211	TCX
MTND4P32	-0.116034193149553	0.436877505842833	IFG
MTND4P9	-0.0982751786553289	0.543069103449703	TCX
MTND5P11	0.39331266795333	0.0045189734251668	TCX
MTND5P16	-0.189585883589135	0.0479756893798551	PHG
MTND5P26	-0.163749210659524	0.0822709591508107	PHG
MTND6P4	0.382426095079433	0.0102867503903127	TCX
MTNR1B	0.280025139941339	0.198993121171613	PCC
MTO1	0.104630673466521	0.0238618270499632	TCX
MTOR	-0.0657653046709985	0.0270781213713796	PHG
MTOR-AS1	-0.264917879297448	0.0225819289211771	IFG
MTPAP	-0.210716548327088	7.26734713931005e-07	TCX
MTPN	-0.191912934059555	6.07942033212619e-07	PHG
MTR	-0.318967692765385	1.6187553210711e-05	TCX
MTRES1	0.089403212280518	0.0449325247426065	TCX
MTREX	-0.123641577113317	0.0289243644613466	TCX
MTRF1	-0.106529693586591	0.0180627028636386	IFG
MTRF1L	0.147537973791387	0.0056685888332057	ACC
MTRFR	0.13885956514244	0.0063002281694812	TCX
MTRR	0.119310562500033	0.0006817850173684	PHG
MTSS1	0.115684900581977	0.000184452686772	PCC
MTSS2	0.640547443447463	1.03926965445091e-13	TCX
MTTP	0.551863017264759	2.97681641105936e-06	PHG
MTURN	0.119338115730594	0.007619105457474	DLPFC
MTUS1	0.495821931075562	9.419886935771331e-14	PHG
MTUS1-DT	0.380575724858138	0.0013295227753412	PHG
MTUS2	-0.253758164443249	0.0042024494676558	TCX
MTUS2-AS1	0.172270988148574	0.0422187167633795	FP
MTUS2-AS2	-0.278705365381501	0.0029064270348339	PHG
MTX1	-0.129817763184708	0.0020433473390325	PHG
MTX1LP	-0.0955251730493474	0.256304451442325	TCX
MTX2	-0.25716003832418	2.69539981032917e-07	PHG
MTX3	-0.227751001932895	4.9360433361106e-07	TCX
MUC1	0.940617441655149	9.23082129168765e-13	TCX
MUC12	-0.563025658508382	0.0001094930992434	IFG
MUC12-AS1	-0.0957485948547288	0.158214290620774	DLPFC
MUC15	-0.579398164451019	2.63706336463985e-09	PHG
MUC19	-0.462019319643987	0.0002011589417266	PHG
MUC20	0.197013159654384	0.0929612988303333	STG
MUC20P1	0.389063204174535	0.0595196927756968	PCC
MUC4	0.217030062479903	0.253912009321415	TCX
MUC5B	-0.753015343856947	0.0017351756496454	TCX
MUC6	-0.374768859696301	0.0536114093975155	TCX
MUL1	0.118730661637958	0.0042338706096251	TCX
MUS81	0.0951576557955844	0.0192944567234969	IFG
MUSK	0.489394584459513	0.0002472393273099	PHG
MUTYH	0.162797001197503	0.0226315803030636	TCX
MVB12A	0.238409665313702	9.4949518091841e-05	TCX
MVB12B	0.355057943531361	1.4650764846372e-09	PHG
MVD	-0.117187106176273	0.0366529085283099	PCC
MVK	-0.127920681545933	0.113463490966731	TCX
MVP	0.46058157078566	5.82005092502428e-07	PHG
MVP-DT	0.387562600387327	0.0001983115994123	PHG
MX1	-0.181339667061235	0.0152739816115239	ACC
MX2	0.367590329257165	0.0001489957002626	PHG
MXD1	0.136360294523579	0.001286606960918	PHG
MXD3	-0.263063740203076	0.0165116178707157	FP
MXD4	0.391583935030425	1.8599467227576e-07	TCX
MXI1	0.366663104447007	2.7485634171262896e-11	TCX
MXRA5	0.363876131934504	0.0190294959816503	TCX
MXRA7	-0.127179881445572	0.0129576729748253	ACC
MXRA8	0.0773696081877615	0.379237805556185	PHG
MYADM	-0.182125172515526	0.0006862403350247	TCX
MYADML2	-0.505078792039152	1.37837007590375e-06	PHG
MYB	-0.288877843835599	0.0276139969473403	DLPFC
MYBBP1A	-0.157598733246149	0.0342187508952218	TCX
MYBL1	0.307563923763377	2.07638269224731e-06	PHG
MYBPC1	0.653894915666074	4.80360224555312e-08	TCX
MYBPH	0.503903505075153	0.004553298654634	TCX
MYBPHL	-0.176932490726965	0.0589890671854611	PCC
MYC	0.348154135255243	0.0033829961715653	TCX
MYCBP	0.138825249331003	0.0025780557285231	PHG
MYCBP2	-0.335448560062408	1.64678393163922e-06	TCX
MYCBP2-AS1	-0.185574273802943	0.028634816464569	PHG
MYCBP2-AS2	-0.140354022421208	0.252283511907755	IFG
MYCBPAP	-0.408244380709768	7.20286545448685e-07	PCC
MYCL	0.200547093957115	0.043576175541305	PHG
MYCN	0.200256673155242	4.95345452572916e-05	DLPFC
MYCT1	0.615247755297555	1.05283835057537e-08	TCX
MYD88	0.500202876825169	2.17985234170305e-09	TCX
MYDGF	-0.097793493495506	0.0007166778180197	DLPFC
MYEF2	-0.227402310783893	4.86062042216244e-07	PHG
MYG1	-0.237065240365151	6.91270609192287e-08	PHG
MYG1-AS1	-0.0691561494105377	0.424672011538874	TCX
MYH10	-0.249844262823058	4.400185286040961e-09	PHG
MYH11	0.640145791598909	1.85307944963715e-05	TCX
MYH14	0.181967927699781	0.0039895592067876	PHG
MYH15	-0.244787191245506	0.0197975001766749	TCX
MYH3	0.21864442026359	0.0095865953642425	PHG
MYH7	0.35146119039822	5.5493909319533e-07	ACC
MYH7B	-0.410014539768538	1.73730236047759e-05	TCX
MYH9	0.342924234092573	8.23773565595477e-10	TCX
MYL12A	0.56924148787737	3.57973371097832e-16	TCX
MYL12B	-0.181611231134847	2.71111165664672e-05	PHG
MYL12BP1	0.695265568997629	0.0001737468967844	TCX
MYL3	0.499794143417598	4.28436613712285e-06	PHG
MYL5	-0.277723083363854	0.0105942738191983	TCX
MYL6	0.234372353838283	2.61501982549589e-06	TCX
MYL6B	-0.195643680011552	7.76820655091642e-06	PHG
MYL7	0.0655833417286922	0.721076781821391	TCX
MYL9	0.597022557650009	5.02075344888299e-07	TCX
MYLIP	0.200613768110704	6.13580232798782e-05	PHG
MYLK	0.444663223123609	1.08033673526876e-12	PHG
MYLK-AS2	0.15467367400389	0.0210129057600516	TCX
MYLK2	-0.527382910979904	0.0005639050110315	PCC
MYLK3	0.564099449042624	2.4132581422526e-05	PHG
MYLK4	-0.221783014367339	0.0022855548567185	PHG
MYNN	-0.0545345398373018	0.316215683914515	TCX
MYO10	0.36913936135437	1.32098229752683e-06	PHG
MYO15A	-0.165500923387152	0.181454027026252	TCX
MYO15B	0.35209417678295	7.99114113416349e-05	PHG
MYO16	-0.605189779253129	3.06492529192524e-09	TCX
MYO18A	0.147575770583723	0.0304680043840373	IFG
MYO19	-0.222591121688466	2.43268406942557e-05	TCX
MYO1B	-0.177830426996139	0.0006013933378486	PCC
MYO1C	0.529478622607805	5.03955934978903e-16	TCX
MYO1D	0.243741604187035	0.0349825675685815	TCX
MYO1E	0.502497489526196	2.4595086688943997e-12	PHG
MYO1F	0.464266596100133	1.07617093579232e-06	PHG
MYO1G	0.280622095194962	0.170658134299309	PHG
MYO3A	0.328352137735692	0.0387763345052703	PCC
MYO3B	-0.193609213215425	0.192527939155367	IFG
MYO5A	-0.380495564269438	6.3656111639657906e-09	PHG
MYO5B	-0.686254362420819	1.23117459281043e-10	TCX
MYO5C	-0.181861908456467	0.0002344590950718	DLPFC
MYO6	0.220977525339266	9.70270856978599e-07	PHG
MYO7A	0.197696119630955	0.0301360964638589	FP
MYO7B	-0.580885461025845	0.0001069924845421	TCX
MYO9A	-0.0386216520742417	0.0834634360061337	PHG
MYO9A-AS1	-0.220202248571157	0.0351591975476661	FP
MYO9B	0.292592404705646	3.04348479807729e-05	PHG
MYOCD	0.449790928767685	0.0071382608967889	PHG
MYOF	0.662324063329818	1.8225204593548497e-11	PHG
MYOG	-0.451179663067044	0.0348767076939095	TCX
MYOM1	0.518481426490204	3.3978715838844095e-11	PHG
MYOM2	-0.202977463591997	0.0070720230619244	PHG
MYOM3	0.564611725763662	0.0224182331081272	TCX
MYORG	0.294851437298523	0.0059675661138279	TCX
MYOT	0.4743646687038	0.0002893353170582	PCC
MYOZ1	-0.252028131487691	0.0017904230620342	DLPFC
MYOZ2	-0.397700165210213	0.0011112875258465	FP
MYOZ3	-0.448729729861346	0.0009005694679067	TCX
MYPOP	-0.256692651878739	1.43893064160741e-05	PHG
MYREM	0.157171316356508	0.442789159115564	PCC
MYRF	0.530149519136749	2.33131750517475e-06	PHG
MYRF-AS1	0.611169485893266	1.39094680589784e-05	PHG
MYRFL	-0.473424202529707	0.0011080622225458	IFG
MYRIP	0.239087691183865	0.0017913246598582	TCX
MYSM1	-0.306429386325014	2.73003302273233e-06	TCX
MYT1	-0.0893487638460559	0.225878921209028	PHG
MYT1L	-0.43260589508399	2.04819856356808e-07	TCX
MYT1L-AS1	-0.281340111658486	0.0051565569086832	PHG
MYZAP	0.543937352100009	1.29407651212784e-05	TCX
MZF1	0.0909344677514232	0.0726818348395305	STG
MZF1-AS1	0.133893921519573	0.0612545363328399	STG
MZT1	-0.334271271910418	2.54529852535719e-05	PHG
MZT2A	-0.203539580979754	2.46366111570601e-05	PHG
MZT2B	-0.20120017324336	8.28364308699322e-07	PHG
Metazoa_SRP	0.433320054966553	0.0143211573547805	IFG
N4BP1	0.12187411714411	0.000256086160077	TCX
N4BP2	0.198777225022761	4.67843319969436e-06	PHG
N4BP2L1	-0.215644931327684	1.44148544559454e-05	TCX
N4BP2L2	-0.10776970571547	0.0299776039800094	TCX
N4BP2L2-IT2	0.0834625490757617	0.0387024499595902	PHG
N4BP3	-0.406231493502878	1.65538016300315e-06	TCX
NAA10	-0.115128116801416	0.0142292487937103	DLPFC
NAA15	0.0567957109038328	0.0775529184822967	FP
NAA16	0.172737454070091	0.0118230778590411	TCX
NAA20	-0.148359631462047	0.0001702303562295	TCX
NAA25	-0.150222885911315	0.0080401272000901	TCX
NAA30	-0.098707156829275	0.0078752074362475	PHG
NAA35	-0.215160935448845	0.0001187918868963	TCX
NAA38	-0.184580945798277	2.5259109506926e-05	PHG
NAA40	-0.226168958836581	0.0014443434875175	TCX
NAA50	0.0791265691332699	0.0745221744656925	TCX
NAA60	0.146152460883345	0.0029911345320227	TCX
NAA80	-0.366468227650067	0.00011763586204	TCX
NAAA	-0.112388655155357	0.0325132411487647	TCX
NAALAD2	-0.204590448252398	5.6488152620295e-05	PHG
NAALADL1	0.533776359967121	1.39774584269809e-07	TCX
NAALADL2	-0.147367236083014	0.16552249539123	TCX
NAB1	0.136741156945488	0.0002595592340544	ACC
NAB2	0.17076311963409	0.0062378206242356	TCX
NABP1	0.186684794719501	0.0104332757845077	PHG
NABP2	-0.178903412538818	5.09831073466225e-06	PHG
NACA	0.126640235456491	0.0060841810518435	TCX
NACAD	0.138756111510052	0.0324641668107794	PHG
NACC1	0.175447455313633	0.0010112105652553	TCX
NACC2	0.579455594527261	1.10405428802997e-13	TCX
NADK	0.191913603005869	2.29869096698972e-06	TCX
NADK2	0.247033406686063	7.77926119087205e-05	TCX
NADK2-AS1	0.163675283101847	0.171914738303184	IFG
NADSYN1	0.228122817599317	8.3323803832369e-06	PHG
NAE1	-0.16322537429185	1.78021167672221e-05	IFG
NAF1	-0.292650373920248	2.54020296926941e-05	TCX
NAGA	0.279556849729607	7.69630712353998e-07	PHG
NAGK	0.207117221519591	5.34847547051156e-10	PHG
NAGLU	0.434519239552911	1.57551077323734e-10	PHG
NAGPA	-0.252036178453975	5.14958904726959e-06	PHG
